round_number,duel_id,timestamp,oliver_guess,viggo_guess,us_score,best_opponent_guess,opponent_score,country_code,round_location,state
1,520181a3-e2ff-4a79-9042-a293e8be444c,2024-10-05 18:50:31,"-12.874749009907427, -55.75637621740926","-11.13896966617527, -42.370205843534016",3519,"-8.323584016909116, -37.87571158163776",1561,br,"-18.65803993207345, -54.79717856754599",NMPZ
2,520181a3-e2ff-4a79-9042-a293e8be444c,2024-10-05 18:50:31,"35.16026321278404, 136.71850580157616","34.28014590688351, 131.92016690850159",4566,"35.18343801531181, 134.59198734975095",4889,jp,"34.903279300678406, 134.89562392266737",NMPZ
3,520181a3-e2ff-4a79-9042-a293e8be444c,2024-10-05 18:50:31,"39.6258739721432, -79.919482701642","35.49069829865545, -84.15016526173967",3719,"42.021294990962936, -74.8485695268229",4706,us,"41.348259258352265, -73.83761438376743",NMPZ
4,520181a3-e2ff-4a79-9042-a293e8be444c,2024-10-05 18:50:31,"-33.0883130710288, -67.12557902862814","-11.813805432002411, -74.54771079414505",3549,"-15.513606085672045, -71.38180693338714",4644,pe,"-15.560490190428515, -70.10400125883233",NMPZ
5,520181a3-e2ff-4a79-9042-a293e8be444c,2024-10-05 18:50:31,"2.5480310482938933, 113.15505818046586","3.355672688280117, 102.23314904126642",3577,"0.13991750813546036, 102.08136487841337",4318,id,"-2.204431376329635, 102.77346227519025",NMPZ
6,520181a3-e2ff-4a79-9042-a293e8be444c,2024-10-05 18:50:31,"-26.42569056451725, 25.318334927044372","-29.293691391874553, 24.086418331669982",4600,"-32.38230580459486, 22.449154756730135",4433,za,"-30.574935485529792, 23.46858569649483",NMPZ
7,520181a3-e2ff-4a79-9042-a293e8be444c,2024-10-05 18:50:31,"51.17773068753366, 42.068500184335925","54.843934130389385, 81.3347317676497",3275,"53.04144512786211, 70.36938861332257",4844,kz,"53.29222574151952, 69.59053379126314",NMPZ
1,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"-14.692477336100994, -72.98011135930436","-7.9870037482798315, -78.172017519033",4151,"-16.55705363191997, -67.98688508660304",4281,pe,"-16.85819860831053, -70.6707019928351",NM
2,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"-26.184736681723678, 26.90884637713016","-10.767425781691706, -41.61604501900877",3308,"-8.325884347528982, -44.66935082294428",3073,br,"-16.375703401285215, -45.73142571344506",NM
3,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"47.26711355004686, -71.51730309511933","47.35052436963263, -76.95364165543597",4565,"46.65260117577229, -70.79644645250066",4679,ca,"45.758663485684046, -71.73612830293843",NM
4,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"44.37900305418168, -107.6038838416332","38.5724575856442, -109.15299340489979",4183,"35.03789995695636, -110.72020611748432",4711,us,"35.99744091472741, -111.02907658952371",NM
5,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"-14.643323739479717, -41.92608415035133","-21.60208794832749, -46.17648560621421",103,"4.485466583153567, -74.93608258551843",995,mx,"18.37757989202386, -98.53139923096656",NM
6,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"53.5713166481978, 93.17455396696447","43.72210900124695, 132.28874994817812",4359,"48.666878908792434, 135.88194235477658",3749,ru,"43.87387141288848, 135.45109666070942",NM
7,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"-4.38251045804235, 108.56887181760273","-3.8246183003085656, 120.15406649131215",3836,"-6.458598729228019, 107.7253022920323",2979,id,"-3.233455305624611, 115.7663099836352",NM
8,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"61.92110262115299, 27.554751929031696","64.49469364149655, 27.66876205226537",4550,"63.569364490340966, 27.1736204106138",4628,fi,"63.088072419017536, 29.83531658995148",NM
9,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"16.07384207170176, 103.01865484579774","14.346039010938243, 100.69353484719976",4664,"16.705432177029273, 101.18614854202282",4251,th,"14.534711619688792, 99.51046858226563",NM
10,bcbbf583-ed5f-4849-8f79-b87cf9325a6c,2024-10-05 18:42:19,"-7.721445516500889, -48.305097828265396","-6.489175251580881, -39.65502442308025",1530,"-7.6611377297075345, -42.42514349518089",1081,br,"-9.751209222562832, -68.17905485874324",NM
1,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"45.787969168184816, 10.254006132304253","43.80834244753092, 11.610396085159351",2340,"42.676959316845846, 12.868098234835074",2096,es,"42.627134961267615, -6.885471532363041",NM
2,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"-14.695929645042632, -52.81663747283428","-1.9204921181767345, -60.046263837471976",2313,"-11.486644454718391, -47.381305498401225",2728,br,"-1.3887514837897812, -47.200958761273995",NM
3,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"-4.1948669192144985, 105.37765398167443","-1.2029801158933733, 120.28824865670796",4098,"-4.725603834691861, 113.31293273152673",3336,id,"-4.515374573573173, 120.07926491524061",NM
4,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"63.45499617594539, -18.635663025602938","64.71553975852684, -21.653097572767912",4789,"64.14308171658404, -20.420168293566505",4945,is,"64.31419229012836, -20.26927356538555",NM
5,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"47.99244019847063, -77.35941983005739","58.29036316089141, 125.4772339168602",3118,"50.04012099766965, -121.05482558753101",94,ru,"54.087707016698296, 113.47111924613971",NM
6,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"43.060427095449775, 72.68400025100851","41.9896238520166, 52.66407901280379",4170,"43.325710010483014, 68.39719122964013",4968,kz,"43.31752121393117, 68.54509037716076",NM
7,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"18.55333084034116, -98.20775599957351","28.149104840393967, -108.08821695612865",3617,"25.060108068337637, -100.33981187416724",4292,mx,"27.03544725437888, -102.1253217117291",NM
8,aa9c1ef5-ff68-4195-b621-52764e0c4b09,2024-10-05 18:32:00,"-28.456025209265682, -62.015161883594885","-35.218301021943326, -63.9444409032407",4257,"-29.42665958616985, -59.962528336600165",3983,ar,"-30.338638009308355, -64.2088299296182",NM
1,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"48.75585993062871, 2.0569860239109206","43.66068058172271, 1.8917574719867325",4524,"50.13791935473681, 3.1514331481532043",4709,fr,"50.40146510755838, 1.643847555613266",NM
2,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"5.394108672634625, 100.68806184057945","6.256851786164286, 100.38427248156314",0,"9.833748883199053, -73.792302930503",2053,pe,"-3.4888519670021823, -80.35094351502941",NM
3,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"-34.2886373344568, 150.68713890022164","-23.074901600716103, 148.46680317785712",3731,"-37.843510851597394, 146.19337535813844",4806,au,"-37.229951997776325, 145.88793852565053",NM
4,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"-2.7340784876367286, 116.00742211606872","17.93066366307221, 99.93859609050962",1945,"-3.8368255071046415, 108.66113339569979",2949,id,"-0.8617433848718637, 100.3706973717226",NM
5,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"-13.04523257931944, -72.8572500193134","-6.214525453056147, -76.80607018666367",4325,"-10.52527965092286, -75.67535610648602",3525,pe,"-13.197358811811773, -70.38025081823005",NM
6,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"2.324403331046521, 103.2786263246376","3.738362430808112, 101.59062568367618",4813,"2.984850971599111, 102.83742144255982",4620,my,"1.7043469850911661, 103.14283252737937",NM
7,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"49.27480947601911, 56.999254214645084","51.796586828467646, 73.21181532115243",4276,"44.6918287878023, 54.29758134469709",4149,kz,"47.78217697157428, 53.76931830467123",NM
8,dee59c9b-e2b3-447a-9e07-63e375e23151,2024-10-05 18:23:33,"29.485839850254997, 78.03779917302472","19.047994586323902, 78.99870761967463",3167,"11.477406052550444, 78.4133081644135",4146,in,"12.300745996870942, 75.33318353382458",NM
1,35cfd57a-3063-4829-80ab-b01fef0cba6b,2024-10-05 18:14:54,"-6.923282185675874, 108.65381392846096","23.835225459121467, 90.20200091272766",1697,"11.729327594112137, 104.17640648353797",4647,kh,"12.590054337110876, 105.05991582970684",NM
2,35cfd57a-3063-4829-80ab-b01fef0cba6b,2024-10-05 18:14:54,"39.36232176224129, -97.44027297660782","46.33819821283093, -101.65829164886273",3665,"50.499906856014796, -108.98503000736872",4380,ca,"50.836896091575845, -105.54275163184717",NM
3,35cfd57a-3063-4829-80ab-b01fef0cba6b,2024-10-05 18:14:54,"2.6416951778362865, 102.89911144380851","5.790779367808603, 116.39629200274213",4821,"5.658133508622958, 117.29210628518139",4669,my,"6.399131775944736, 116.41618461469146",NM
4,35cfd57a-3063-4829-80ab-b01fef0cba6b,2024-10-05 18:14:54,"-18.636216220113578, -39.900933167582366","-4.158810435422476, -38.88823894584741",3401,"-5.141945642915484, -36.58674430324069",3756,br,"-9.861850821651649, -35.90634894910327",NM
5,35cfd57a-3063-4829-80ab-b01fef0cba6b,2024-10-05 18:14:54,"-18.050529419425065, -42.30525925685869","-23.087390057790042, -47.871790021483015",4623,"-19.13550680422892, -53.36870046111553",3156,br,"-23.335160084306136, -46.476811659769496",NM
6,35cfd57a-3063-4829-80ab-b01fef0cba6b,2024-10-05 18:14:54,"-7.029119254175756, 110.0624494051272","10.657651471217175, 122.99429774342363",4896,"7.90501726579133, 122.6225976302797",4199,ph,"10.816039581746521, 122.67729715114457",NM
7,35cfd57a-3063-4829-80ab-b01fef0cba6b,2024-10-05 18:14:54,"38.241304033442724, 32.298264405613445","40.08177031450032, 36.31926881876749",3459,"39.10156286092499, 41.34879098657981",4362,tr,"39.4083808937196, 44.262941591128886",NM
1,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"32.12006423332057, -98.25357857542686","38.21487916833317, -91.46710562510413",4277,"31.227184627674962, -100.59880282909408",4360,us,"29.55674001726173, -98.7950712936091",NM
2,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"44.22570659358457, 15.203031677565088","43.40788078797745, 16.794819950575704",4696,"43.99437183037143, 15.383144151275493",4377,hr,"42.745970555162934, 17.905939061542583",NM
3,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"42.61391442637664, -122.755428784728","46.68580159745586, -122.91334881300163",4538,"47.46152325469283, -121.45747661940067",4097,us,"44.1773188136473, -122.1834854491654",NM
4,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"57.86220036647078, 33.98004859527491","54.649113042743366, 21.319015176872774",4030,"58.86564940931751, 45.63028866472773",3516,ru,"54.90439555524686, 37.67909067716164",NM
5,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"-22.926283313419756, -45.87559975096231","-19.62206064801731, -41.78190077236022",4851,"-28.856252175861815, -51.848116362942775",3176,br,"-23.421270694845525, -45.97655826322375",NM
6,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"40.61198593983931, 35.038952788970605","43.02938532102049, -1.9153588093364182",2623,"39.328030201903594, 21.332820095703728",4897,gr,"39.002168224501354, 21.178467882263476",NM
7,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"6.211110439444068, -1.0092171502520353","8.604550627348408, -1.554225243231535",4452,"9.419659205850028, -0.8131983682423227",4553,gh,"8.410841518180074, 0.3941304114972908",NM
8,52947018-77c9-4c87-9960-26953ca84fa5,2024-10-05 18:06:51,"-19.13086936692966, -46.84482305408651","-13.255778983184705, -55.883435711322356",2819,"-10.971626241180504, -46.248901715230964",3482,br,"-12.044484245082948, -40.18936571514816",NM
1,72356849-60f4-43b3-8a90-bedb469c49f8,2024-10-05 17:59:39,"20.090767239368013, -99.85360360333965","17.351056722544563, -96.95353354092127",4493,"-7.370838348478039, -70.83289806682147",505,mx,"18.338220627938895, -99.51168143716322",NM
2,72356849-60f4-43b3-8a90-bedb469c49f8,2024-10-05 17:59:39,"-37.530419531240995, 175.25447173947697","-39.341396281832004, 176.0175917806581",4815,"-38.86735599521931, 175.50509429129121",4641,nz,"-39.72399542258882, 176.66491294079216",NM
3,72356849-60f4-43b3-8a90-bedb469c49f8,2024-10-05 17:59:39,"32.695945066478856, -83.34956982894282","43.82438013100845, -91.93680366875464",2749,"20.105987803399074, -100.58232659977544",2053,us,"34.20049393331588, -95.32131528371954",NM
4,72356849-60f4-43b3-8a90-bedb469c49f8,2024-10-05 17:59:39,"-34.66529011737001, -61.39996779179802","11.149922018339094, 122.67069070893835",1810,"-20.08876880736187, -55.65664470125412",3200,bo,"-17.792204260802027, -63.14359881331579",NM
5,72356849-60f4-43b3-8a90-bedb469c49f8,2024-10-05 17:59:39,"-37.228653714369834, 145.90055727938866","-33.18097760344695, 138.01331148846856",4424,"30.91062720517562, -92.21569315861262",1,au,"-34.90238494518959, 139.33488519276108",NM
1,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"-24.842389567310057, 28.953448744730323","-30.35700461170171, 28.99008654375959",4359,"-29.803279268502646, 30.92391831445946",3310,za,"-22.94302059761806, 30.351436151944732",NM
2,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"51.76572172099711, 8.875747137978353","48.63648389090648, 10.90448874046447",4467,"51.547339426092584, 11.684343905306758",4822,de,"50.94519820728923, 11.586043539018316",NM
3,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"-34.459272098100854, 150.04262357938006","-42.10635121449182, 146.7784101295017",0,"-42.381461309552684, 145.83589192675072",0,pt,"40.05945259288752, -8.345261305481731",NM
4,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"51.8108906203395, 19.3591921959012","44.53184827059173, 26.426411696664218",4636,"48.297875810153656, 17.030379272909293",2963,bg,"43.64476785249052, 27.6725230391785",NM
5,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"-17.339063231644555, -54.66213917541554","-19.303041009327103, -42.79359186693225",2971,"-24.942663390189683, -52.05679376420866",4520,br,"-25.957401441520723, -53.54173965955009",NM
6,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"8.94325266687638, 125.5790769343569","8.946703975161189, 125.53673262167699",4981,"10.374146326115183, 123.89404402206873",4388,ph,"8.999990381364272, 125.605903952111",NM
7,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"-3.74558284461844, 104.82249219620432","-5.847947400336358, 116.98739463697967",4059,"-1.5706313856973861, 113.88568202489755",4483,id,"-2.9095149827689326, 115.12106746587257",NM
8,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"-39.01117131188765, 175.7041444902961","-45.64692877616252, 169.52102843520547",4093,"-42.86730983870386, 172.3789887058606",4732,nz,"-42.537013531635424, 171.21420379658045",NM
9,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"-40.067022596109574, -72.85904243881639","-36.8233852301971, -71.96056279896536",4734,"-36.994445004592365, -72.22431956729166",4811,cl,"-37.331215967833565, -72.90948845267762",NM
10,b55874f5-ba9c-42b1-981b-57ec9850f0a6,2024-10-05 12:27:51,"14.690401217470194, 77.45409674043185","23.209282949151476, 84.02804704998323",3444,"22.92135426169951, 79.65547133365716",3686,in,"20.41172793079686, 74.89841481779125",NM
1,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"-0.537208803890229, 35.12740716138603","0.5322605359720602, 35.259821098384975",4366,"-1.7871160128917412, 37.732347885406945",4739,ke,"-0.9836966, 37.3424523",NM
2,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"35.59450463974051, 128.0156068512442","37.089717372497645, 128.1421017531288",4715,"36.039779369396555, 128.0509142795285",4792,kr,"36.36261197517219, 127.26796844976796",NM
3,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"43.14892444756408, 11.914269147158313","39.223411463527555, -3.6819118267526374",3736,"39.509944488832495, 21.129127067188502",4011,it,"39.61453568907792, 16.362924244794385",NM
4,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"11.521812173881544, 122.32935915441863","-13.915279049900748, -72.09697451095023",2651,"4.7059117642525345, -75.26095136875693",2435,pe,"-6.436488822868946, -79.70622462588327",NM
5,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"-36.918043850785736, 144.71360574328438","-27.366792721089634, 149.11396977862768",4515,"-34.49077871267235, 145.20703025695175",3916,au,"-38.33568770103636, 143.52308012389656",NM
6,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"-23.131924894459516, -46.605028284235296","17.963343620565787, -96.30050056560836",3538,"20.952993265917357, -100.36645849941482",2865,mx,"19.828030190398714, -90.53357204715108",NM
7,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"18.233878568173004, -95.23331087545341","19.122005309979425, -90.67503532247831",4678,"17.666264626751662, -96.9689422744115",4787,mx,"18.147473275347004, -96.39823193363222",NM
8,acbcd890-84bf-48b3-91a1-66f30b2b2cb0,2024-10-05 12:18:18,"47.2371240746271, 42.65630740818442","43.65147436377615, 27.093851993665652",4543,"50.1216644857276, 30.132877481354214",2997,ru,"45.94570227846629, 41.286351376180804",NM
1,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"40.156008559304446, 34.5464175261181","37.639973148650775, 22.180254810498642",4706,"39.44949128342914, 28.84632148598304",3536,gr,"36.64999569247453, 22.42417765624295",NM
2,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"-17.956252619258976, -49.5938062570484","9.052716210730841, -74.46778772128198",3745,"-18.141955189025058, -47.276761355525444",3287,br,"-16.48148627770935, -54.39552362284158",NM
3,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"-31.839520414837295, 117.19868528294239","-41.99272354818105, 146.6915992026954",4351,"-30.55131575213872, 117.84661895487248",4368,au,"-30.220672754884895, 115.26427820169364",NM
4,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"-9.69671726189802, -38.85050999742934","-5.437637294121973, -40.325787722536305",2587,"14.99204461597959, 102.56219458089632",1,br,"-11.861564284151173, -49.81982963804561",NM
5,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"38.91382278725466, -110.72056708375258","45.227357340859456, -114.13178590292316",4125,"41.98482466082163, -112.14419171996668",3474,us,"37.210841410852964, -107.26643267640384",NM
6,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"35.33421120424924, 137.4183731236482","34.156324644287615, 132.0319780204506",4769,"34.77106848849587, 135.9165338364377",4525,jp,"34.66929458719058, 137.93684855050975",NM
7,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"64.4920255871633, 12.324738763705211","68.11953498697592, 16.06310904451757",4798,"68.45385304660536, 17.10049095124897",4693,no,"68.28827171721508, 14.265803326721418",NM
8,485beca4-68af-46a5-891b-1ab2f669fbea,2024-10-05 12:04:34,"49.22786769461582, 55.72292249132187","51.88347154524721, 68.98117509211971",4966,"53.28952922671624, 68.5542781825913",4562,kz,"51.797289630582874, 69.09788486092458",NM
1,1be8101c-6b5c-488d-a632-b5ec8a9da01f,2024-10-05 11:55:32,"-36.094473583460115, 147.02648128641485","-24.816006320434706, 150.66809143056926",4108,"-35.98623132438949, 139.9019538597807",2174,au,"-23.660310909362792, 147.3039327722463",NMPZ
2,1be8101c-6b5c-488d-a632-b5ec8a9da01f,2024-10-05 11:55:32,"46.41082778509066, -81.36446009205591","51.10966579107708, -101.92085965003794",3901,"39.53380556258111, -74.75732525514115",3653,ca,"44.68599289659872, -75.99322267496306",NMPZ
3,1be8101c-6b5c-488d-a632-b5ec8a9da01f,2024-10-05 11:55:32,"43.47163855786688, 11.453462614152397","35.75827658399688, 137.05208748030222",1378,"48.07020326671015, -2.503476135273699",780,tr,"41.022344252681144, 40.440245178173875",NMPZ
